name,group,year,value
越南,asia,2/1/20,6
越南,asia,2/2/20,7
越南,asia,2/3/20,8
越南,asia,2/4/20,10
越南,asia,2/5/20,10
越南,asia,2/6/20,12
越南,asia,2/7/20,12
越南,asia,2/8/20,13
越南,asia,2/9/20,14
越南,asia,2/10/20,14
越南,asia,2/11/20,15
越南,asia,2/12/20,15
越南,asia,2/13/20,16
越南,asia,2/14/20,16
越南,asia,2/15/20,16
越南,asia,2/16/20,16
越南,asia,2/17/20,16
越南,asia,2/18/20,16
越南,asia,2/19/20,16
越南,asia,2/20/20,16
越南,asia,2/21/20,16
越南,asia,2/22/20,16
越南,asia,2/23/20,16
越南,asia,2/24/20,16
越南,asia,2/25/20,16
越南,asia,2/26/20,16
越南,asia,2/27/20,16
越南,asia,2/28/20,16
越南,asia,2/29/20,16
越南,asia,3/1/20,16
越南,asia,3/2/20,16
越南,asia,3/3/20,16
越南,asia,3/4/20,16
越南,asia,3/5/20,16
越南,asia,3/6/20,16
越南,asia,3/7/20,18
越南,asia,3/8/20,30
越南,asia,3/9/20,30
越南,asia,3/10/20,34
越南,asia,3/11/20,39
越南,asia,3/12/20,44
越南,asia,3/13/20,47
越南,asia,3/14/20,53
越南,asia,3/15/20,54
越南,asia,3/16/20,60
越南,asia,3/17/20,60
越南,asia,3/18/20,68
越南,asia,3/19/20,76
越南,asia,3/20/20,87
越南,asia,3/21/20,94
越南,asia,3/22/20,99
越南,asia,3/23/20,123
越南,asia,3/24/20,123
越南,asia,3/25/20,141
爱沙尼亚,europe,2/27/20,1
爱沙尼亚,europe,2/28/20,1
爱沙尼亚,europe,2/29/20,1
爱沙尼亚,europe,3/1/20,1
爱沙尼亚,europe,3/2/20,1
爱沙尼亚,europe,3/3/20,1
爱沙尼亚,europe,3/4/20,1
爱沙尼亚,europe,3/5/20,3
爱沙尼亚,europe,3/6/20,5
爱沙尼亚,europe,3/7/20,10
爱沙尼亚,europe,3/8/20,10
爱沙尼亚,europe,3/9/20,10
爱沙尼亚,europe,3/10/20,12
爱沙尼亚,europe,3/11/20,13
爱沙尼亚,europe,3/12/20,16
爱沙尼亚,europe,3/13/20,41
爱沙尼亚,europe,3/14/20,68
爱沙尼亚,europe,3/15/20,135
爱沙尼亚,europe,3/16/20,171
爱沙尼亚,europe,3/17/20,205
爱沙尼亚,europe,3/18/20,258
爱沙尼亚,europe,3/19/20,258
爱沙尼亚,europe,3/20/20,267
爱沙尼亚,europe,3/21/20,283
爱沙尼亚,europe,3/22/20,306
爱沙尼亚,europe,3/23/20,326
爱沙尼亚,europe,3/24/20,352
爱沙尼亚,europe,3/25/20,369
俄罗斯,europe,1/31/20,2
俄罗斯,europe,2/1/20,2
俄罗斯,europe,2/2/20,2
俄罗斯,europe,2/3/20,2
俄罗斯,europe,2/4/20,2
俄罗斯,europe,2/5/20,2
俄罗斯,europe,2/6/20,2
俄罗斯,europe,2/7/20,2
俄罗斯,europe,2/8/20,2
俄罗斯,europe,2/9/20,2
俄罗斯,europe,2/10/20,2
俄罗斯,europe,2/11/20,2
俄罗斯,europe,2/12/20,2
俄罗斯,europe,2/13/20,2
俄罗斯,europe,2/14/20,2
俄罗斯,europe,2/15/20,2
俄罗斯,europe,2/16/20,2
俄罗斯,europe,2/17/20,2
俄罗斯,europe,2/18/20,2
俄罗斯,europe,2/19/20,2
俄罗斯,europe,2/20/20,2
俄罗斯,europe,2/21/20,2
俄罗斯,europe,2/22/20,2
俄罗斯,europe,2/23/20,2
俄罗斯,europe,2/24/20,2
俄罗斯,europe,2/25/20,2
俄罗斯,europe,2/26/20,2
俄罗斯,europe,2/27/20,5
俄罗斯,europe,2/28/20,5
俄罗斯,europe,2/29/20,5
俄罗斯,europe,3/1/20,5
俄罗斯,europe,3/2/20,6
俄罗斯,europe,3/3/20,6
俄罗斯,europe,3/4/20,6
俄罗斯,europe,3/5/20,7
俄罗斯,europe,3/6/20,13
俄罗斯,europe,3/7/20,17
俄罗斯,europe,3/8/20,17
俄罗斯,europe,3/9/20,20
俄罗斯,europe,3/10/20,20
俄罗斯,europe,3/11/20,20
俄罗斯,europe,3/12/20,28
俄罗斯,europe,3/13/20,34
俄罗斯,europe,3/14/20,59
俄罗斯,europe,3/15/20,60
俄罗斯,europe,3/16/20,93
俄罗斯,europe,3/17/20,114
俄罗斯,europe,3/18/20,147
俄罗斯,europe,3/19/20,199
俄罗斯,europe,3/20/20,253
俄罗斯,europe,3/21/20,306
俄罗斯,europe,3/22/20,367
俄罗斯,europe,3/23/20,438
俄罗斯,europe,3/24/20,498
俄罗斯,europe,3/25/20,658
智利,sa,3/4/20,1
智利,sa,3/5/20,3
智利,sa,3/6/20,4
智利,sa,3/7/20,4
智利,sa,3/8/20,7
智利,sa,3/9/20,8
智利,sa,3/10/20,13
智利,sa,3/11/20,17
智利,sa,3/12/20,23
智利,sa,3/13/20,33
智利,sa,3/14/20,43
智利,sa,3/15/20,61
智利,sa,3/16/20,75
智利,sa,3/17/20,156
智利,sa,3/18/20,201
智利,sa,3/19/20,238
智利,sa,3/20/20,342
智利,sa,3/21/20,434
智利,sa,3/22/20,537
智利,sa,3/23/20,632
智利,sa,3/24/20,746
智利,sa,3/25/20,922
克罗地亚,europe,2/25/20,1
克罗地亚,europe,2/26/20,1
克罗地亚,europe,2/27/20,3
克罗地亚,europe,2/28/20,3
克罗地亚,europe,2/29/20,5
克罗地亚,europe,3/1/20,7
克罗地亚,europe,3/2/20,8
克罗地亚,europe,3/3/20,9
克罗地亚,europe,3/4/20,9
克罗地亚,europe,3/5/20,10
克罗地亚,europe,3/6/20,11
克罗地亚,europe,3/7/20,12
克罗地亚,europe,3/8/20,12
克罗地亚,europe,3/9/20,12
克罗地亚,europe,3/10/20,13
克罗地亚,europe,3/11/20,16
克罗地亚,europe,3/12/20,19
克罗地亚,europe,3/13/20,31
克罗地亚,europe,3/14/20,37
克罗地亚,europe,3/15/20,46
克罗地亚,europe,3/16/20,46
克罗地亚,europe,3/17/20,57
克罗地亚,europe,3/18/20,57
克罗地亚,europe,3/19/20,81
克罗地亚,europe,3/20/20,110
克罗地亚,europe,3/21/20,130
克罗地亚,europe,3/22/20,206
克罗地亚,europe,3/23/20,254
克罗地亚,europe,3/24/20,315
克罗地亚,europe,3/25/20,382
塞尔维亚,europe,3/6/20,1
塞尔维亚,europe,3/7/20,1
塞尔维亚,europe,3/8/20,1
塞尔维亚,europe,3/9/20,1
塞尔维亚,europe,3/10/20,4
塞尔维亚,europe,3/11/20,12
塞尔维亚,europe,3/12/20,19
塞尔维亚,europe,3/13/20,31
塞尔维亚,europe,3/14/20,41
塞尔维亚,europe,3/15/20,46
塞尔维亚,europe,3/16/20,55
塞尔维亚,europe,3/17/20,65
塞尔维亚,europe,3/18/20,83
塞尔维亚,europe,3/19/20,89
塞尔维亚,europe,3/20/20,118
塞尔维亚,europe,3/21/20,149
塞尔维亚,europe,3/22/20,171
塞尔维亚,europe,3/23/20,222
塞尔维亚,europe,3/24/20,249
塞尔维亚,europe,3/25/20,384
巴勒斯坦,me,3/6/20,7
巴勒斯坦,me,3/7/20,16
巴勒斯坦,me,3/8/20,19
巴勒斯坦,me,3/9/20,19
巴勒斯坦,me,3/10/20,25
巴勒斯坦,me,3/11/20,30
巴勒斯坦,me,3/12/20,30
巴勒斯坦,me,3/13/20,31
巴勒斯坦,me,3/14/20,35
巴勒斯坦,me,3/15/20,35
巴勒斯坦,me,3/16/20,35
巴勒斯坦,me,3/17/20,39
巴勒斯坦,me,3/18/20,41
巴勒斯坦,me,3/19/20,44
巴勒斯坦,me,3/20/20,47
巴勒斯坦,me,3/21/20,53
巴勒斯坦,me,3/22/20,59
巴勒斯坦,me,3/23/20,59
巴勒斯坦,me,3/24/20,59
巴勒斯坦,me,3/25/20,60
阿根廷,me,3/4/20,1
阿根廷,me,3/5/20,1
阿根廷,me,3/6/20,2
阿根廷,me,3/7/20,8
阿根廷,me,3/8/20,8
阿根廷,me,3/9/20,12
阿根廷,me,3/10/20,17
阿根廷,me,3/11/20,19
阿根廷,me,3/12/20,21
阿根廷,me,3/13/20,31
阿根廷,me,3/14/20,34
阿根廷,me,3/15/20,45
阿根廷,me,3/16/20,56
阿根廷,me,3/17/20,65
阿根廷,me,3/18/20,79
阿根廷,me,3/19/20,97
阿根廷,me,3/20/20,128
阿根廷,me,3/21/20,158
阿根廷,me,3/22/20,225
阿根廷,me,3/23/20,265
阿根廷,me,3/24/20,301
阿根廷,me,3/25/20,387
巴拿马,me,3/10/20,1
巴拿马,me,3/11/20,8
巴拿马,me,3/12/20,11
巴拿马,me,3/13/20,27
巴拿马,me,3/14/20,27
巴拿马,me,3/15/20,43
巴拿马,me,3/16/20,55
巴拿马,me,3/17/20,71
巴拿马,me,3/18/20,86
巴拿马,me,3/19/20,109
巴拿马,me,3/20/20,137
巴拿马,me,3/21/20,200
巴拿马,me,3/22/20,245
巴拿马,me,3/23/20,313
巴拿马,me,3/24/20,345
巴拿马,me,3/25/20,443
阿尔及利亚,me,2/26/20,1
阿尔及利亚,me,2/27/20,1
阿尔及利亚,me,2/28/20,1
阿尔及利亚,me,2/29/20,1
阿尔及利亚,me,3/1/20,1
阿尔及利亚,me,3/2/20,3
阿尔及利亚,me,3/3/20,5
阿尔及利亚,me,3/4/20,8
阿尔及利亚,me,3/5/20,17
阿尔及利亚,me,3/6/20,17
阿尔及利亚,me,3/7/20,19
阿尔及利亚,me,3/8/20,20
阿尔及利亚,me,3/9/20,20
阿尔及利亚,me,3/10/20,20
阿尔及利亚,me,3/11/20,20
阿尔及利亚,me,3/12/20,25
阿尔及利亚,me,3/13/20,26
阿尔及利亚,me,3/14/20,37
阿尔及利亚,me,3/15/20,48
阿尔及利亚,me,3/16/20,54
阿尔及利亚,me,3/17/20,60
阿尔及利亚,me,3/18/20,72
阿尔及利亚,me,3/19/20,82
阿尔及利亚,me,3/20/20,90
阿尔及利亚,me,3/21/20,102
阿尔及利亚,me,3/22/20,139
阿尔及利亚,me,3/23/20,201
阿尔及利亚,me,3/24/20,230
阿尔及利亚,me,3/25/20,264
格鲁吉亚,europe,2/27/20,1
格鲁吉亚,europe,2/28/20,2
格鲁吉亚,europe,2/29/20,3
格鲁吉亚,europe,3/1/20,3
格鲁吉亚,europe,3/2/20,3
格鲁吉亚,europe,3/3/20,3
格鲁吉亚,europe,3/4/20,3
格鲁吉亚,europe,3/5/20,3
格鲁吉亚,europe,3/6/20,9
格鲁吉亚,europe,3/7/20,9
格鲁吉亚,europe,3/8/20,13
格鲁吉亚,europe,3/9/20,15
格鲁吉亚,europe,3/10/20,15
格鲁吉亚,europe,3/11/20,23
格鲁吉亚,europe,3/12/20,24
格鲁吉亚,europe,3/13/20,25
格鲁吉亚,europe,3/14/20,30
格鲁吉亚,europe,3/15/20,30
格鲁吉亚,europe,3/16/20,33
格鲁吉亚,europe,3/17/20,33
格鲁吉亚,europe,3/18/20,38
格鲁吉亚,europe,3/19/20,40
格鲁吉亚,europe,3/20/20,43
格鲁吉亚,europe,3/21/20,47
格鲁吉亚,europe,3/22/20,47
格鲁吉亚,europe,3/23/20,54
格鲁吉亚,europe,3/24/20,67
格鲁吉亚,europe,3/25/20,73
文莱,asia,3/9/20,1
文莱,asia,3/10/20,6
文莱,asia,3/11/20,11
文莱,asia,3/12/20,25
文莱,asia,3/13/20,37
文莱,asia,3/14/20,40
文莱,asia,3/15/20,50
文莱,asia,3/16/20,54
文莱,asia,3/17/20,56
文莱,asia,3/18/20,68
文莱,asia,3/19/20,73
文莱,asia,3/20/20,78
文莱,asia,3/21/20,83
文莱,asia,3/22/20,88
文莱,asia,3/23/20,91
文莱,asia,3/24/20,104
文莱,asia,3/25/20,109
保加利亚,europe,3/8/20,4
保加利亚,europe,3/9/20,4
保加利亚,europe,3/10/20,4
保加利亚,europe,3/11/20,6
保加利亚,europe,3/12/20,7
保加利亚,europe,3/13/20,23
保加利亚,europe,3/14/20,30
保加利亚,europe,3/15/20,41
保加利亚,europe,3/16/20,51
保加利亚,europe,3/17/20,67
保加利亚,europe,3/18/20,81
保加利亚,europe,3/19/20,92
保加利亚,europe,3/20/20,110
保加利亚,europe,3/21/20,127
保加利亚,europe,3/22/20,163
保加利亚,europe,3/23/20,187
保加利亚,europe,3/24/20,201
保加利亚,europe,3/25/20,218
阿尔巴尼亚,europe,3/10/20,6
阿尔巴尼亚,europe,3/11/20,12
阿尔巴尼亚,europe,3/12/20,15
阿尔巴尼亚,europe,3/13/20,33
阿尔巴尼亚,europe,3/14/20,33
阿尔巴尼亚,europe,3/15/20,38
阿尔巴尼亚,europe,3/16/20,42
阿尔巴尼亚,europe,3/17/20,42
阿尔巴尼亚,europe,3/18/20,55
阿尔巴尼亚,europe,3/19/20,55
阿尔巴尼亚,europe,3/20/20,64
阿尔巴尼亚,europe,3/21/20,70
阿尔巴尼亚,europe,3/22/20,76
阿尔巴尼亚,europe,3/23/20,89
阿尔巴尼亚,europe,3/24/20,104
阿尔巴尼亚,europe,3/25/20,123
巴基斯坦,asia,2/22/20,2
巴基斯坦,asia,2/23/20,2
巴基斯坦,asia,2/24/20,2
巴基斯坦,asia,2/25/20,2
巴基斯坦,asia,2/26/20,2
巴基斯坦,asia,2/27/20,2
巴基斯坦,asia,2/28/20,2
巴基斯坦,asia,2/29/20,3
巴基斯坦,asia,3/1/20,3
巴基斯坦,asia,3/2/20,4
巴基斯坦,asia,3/3/20,5
巴基斯坦,asia,3/4/20,5
巴基斯坦,asia,3/5/20,5
巴基斯坦,asia,3/6/20,6
巴基斯坦,asia,3/7/20,6
巴基斯坦,asia,3/8/20,6
巴基斯坦,asia,3/9/20,7
巴基斯坦,asia,3/10/20,18
巴基斯坦,asia,3/11/20,20
巴基斯坦,asia,3/12/20,21
巴基斯坦,asia,3/13/20,21
巴基斯坦,asia,3/14/20,30
巴基斯坦,asia,3/15/20,53
巴基斯坦,asia,3/16/20,137
巴基斯坦,asia,3/17/20,212
巴基斯坦,asia,3/18/20,237
巴基斯坦,asia,3/19/20,301
巴基斯坦,asia,3/20/20,448
巴基斯坦,asia,3/21/20,495
巴基斯坦,asia,3/22/20,730
巴基斯坦,asia,3/23/20,799
巴基斯坦,asia,3/24/20,892
巴基斯坦,asia,3/25/20,998
哥斯达黎加,la,3/7/20,1
哥斯达黎加,la,3/8/20,5
哥斯达黎加,la,3/9/20,9
哥斯达黎加,la,3/10/20,9
哥斯达黎加,la,3/11/20,13
哥斯达黎加,la,3/12/20,22
哥斯达黎加,la,3/13/20,22
哥斯达黎加,la,3/14/20,22
哥斯达黎加,la,3/15/20,22
哥斯达黎加,la,3/16/20,35
哥斯达黎加,la,3/17/20,41
哥斯达黎加,la,3/18/20,41
哥斯达黎加,la,3/19/20,69
哥斯达黎加,la,3/20/20,87
哥斯达黎加,la,3/21/20,113
哥斯达黎加,la,3/22/20,113
哥斯达黎加,la,3/23/20,134
哥斯达黎加,la,3/24/20,158
哥斯达黎加,la,3/25/20,158
秘鲁,sa,3/6/20,1
秘鲁,sa,3/7/20,1
秘鲁,sa,3/8/20,6
秘鲁,sa,3/9/20,7
秘鲁,sa,3/10/20,9
秘鲁,sa,3/11/20,11
秘鲁,sa,3/12/20,17
秘鲁,sa,3/13/20,22
秘鲁,sa,3/14/20,28
秘鲁,sa,3/15/20,28
秘鲁,sa,3/16/20,71
秘鲁,sa,3/17/20,71
秘鲁,sa,3/18/20,117
秘鲁,sa,3/19/20,145
秘鲁,sa,3/20/20,234
秘鲁,sa,3/21/20,263
秘鲁,sa,3/22/20,318
秘鲁,sa,3/23/20,363
秘鲁,sa,3/24/20,395
秘鲁,sa,3/25/20,395
斯洛伐克,europe,3/6/20,3
斯洛伐克,europe,3/7/20,3
斯洛伐克,europe,3/8/20,3
斯洛伐克,europe,3/9/20,5
斯洛伐克,europe,3/10/20,7
斯洛伐克,europe,3/11/20,10
斯洛伐克,europe,3/12/20,10
斯洛伐克,europe,3/13/20,21
斯洛伐克,europe,3/14/20,32
斯洛伐克,europe,3/15/20,44
斯洛伐克,europe,3/16/20,61
斯洛伐克,europe,3/17/20,72
斯洛伐克,europe,3/18/20,97
斯洛伐克,europe,3/19/20,105
斯洛伐克,europe,3/20/20,123
斯洛伐克,europe,3/21/20,137
斯洛伐克,europe,3/22/20,178
斯洛伐克,europe,3/23/20,185
斯洛伐克,europe,3/24/20,186
斯洛伐克,europe,3/25/20,204
阿曼,me,2/24/20,2
阿曼,me,2/25/20,4
阿曼,me,2/26/20,4
阿曼,me,2/27/20,5
阿曼,me,2/28/20,6
阿曼,me,2/29/20,6
阿曼,me,3/1/20,6
阿曼,me,3/2/20,6
阿曼,me,3/3/20,12
阿曼,me,3/4/20,12
阿曼,me,3/5/20,16
阿曼,me,3/6/20,16
阿曼,me,3/7/20,16
阿曼,me,3/8/20,16
阿曼,me,3/9/20,18
阿曼,me,3/10/20,18
阿曼,me,3/11/20,18
阿曼,me,3/12/20,18
阿曼,me,3/13/20,19
阿曼,me,3/14/20,20
阿曼,me,3/15/20,21
阿曼,me,3/16/20,22
阿曼,me,3/17/20,24
阿曼,me,3/18/20,33
阿曼,me,3/19/20,39
阿曼,me,3/20/20,48
阿曼,me,3/21/20,52
阿曼,me,3/22/20,52
阿曼,me,3/23/20,66
阿曼,me,3/24/20,84
阿曼,me,3/25/20,99
卢森堡,europe,3/7/20,3
卢森堡,europe,3/8/20,5
卢森堡,europe,3/9/20,5
卢森堡,europe,3/10/20,5
卢森堡,europe,3/11/20,5
卢森堡,europe,3/12/20,19
卢森堡,europe,3/13/20,19
卢森堡,europe,3/14/20,34
卢森堡,europe,3/15/20,59
卢森堡,europe,3/16/20,81
卢森堡,europe,3/17/20,81
卢森堡,europe,3/18/20,203
卢森堡,europe,3/19/20,335
卢森堡,europe,3/20/20,484
卢森堡,europe,3/21/20,670
卢森堡,europe,3/22/20,798
卢森堡,europe,3/23/20,798
卢森堡,europe,3/24/20,875
卢森堡,europe,3/25/20,1099
厄瓜多尔,sa,3/1/20,1
厄瓜多尔,sa,3/2/20,6
厄瓜多尔,sa,3/3/20,7
厄瓜多尔,sa,3/4/20,7
厄瓜多尔,sa,3/5/20,10
厄瓜多尔,sa,3/6/20,13
厄瓜多尔,sa,3/7/20,13
厄瓜多尔,sa,3/8/20,13
厄瓜多尔,sa,3/9/20,14
厄瓜多尔,sa,3/10/20,14
厄瓜多尔,sa,3/11/20,17
厄瓜多尔,sa,3/12/20,17
厄瓜多尔,sa,3/13/20,17
厄瓜多尔,sa,3/14/20,23
厄瓜多尔,sa,3/15/20,23
厄瓜多尔,sa,3/16/20,37
厄瓜多尔,sa,3/17/20,58
厄瓜多尔,sa,3/18/20,111
厄瓜多尔,sa,3/19/20,168
厄瓜多尔,sa,3/20/20,260
厄瓜多尔,sa,3/21/20,367
厄瓜多尔,sa,3/22/20,532
厄瓜多尔,sa,3/23/20,789
厄瓜多尔,sa,3/24/20,981
厄瓜多尔,sa,3/25/20,1049
南非,africa,3/5/20,1
南非,africa,3/6/20,1
南非,africa,3/7/20,2
南非,africa,3/8/20,2
南非,africa,3/9/20,3
南非,africa,3/10/20,7
南非,africa,3/11/20,13
南非,africa,3/12/20,24
南非,africa,3/13/20,24
南非,africa,3/14/20,38
南非,africa,3/15/20,51
南非,africa,3/16/20,62
南非,africa,3/17/20,62
南非,africa,3/18/20,116
南非,africa,3/19/20,116
南非,africa,3/20/20,202
南非,africa,3/21/20,240
南非,africa,3/22/20,240
南非,africa,3/23/20,402
南非,africa,3/24/20,554
南非,africa,3/25/20,709
拉脱维亚,europe,3/3/20,1
拉脱维亚,europe,3/4/20,1
拉脱维亚,europe,3/5/20,1
拉脱维亚,europe,3/6/20,1
拉脱维亚,europe,3/7/20,1
拉脱维亚,europe,3/8/20,1
拉脱维亚,europe,3/9/20,6
拉脱维亚,europe,3/10/20,8
拉脱维亚,europe,3/11/20,8
拉脱维亚,europe,3/12/20,10
拉脱维亚,europe,3/13/20,16
拉脱维亚,europe,3/14/20,18
拉脱维亚,europe,3/15/20,30
拉脱维亚,europe,3/16/20,34
拉脱维亚,europe,3/17/20,34
拉脱维亚,europe,3/18/20,49
拉脱维亚,europe,3/19/20,71
拉脱维亚,europe,3/20/20,86
拉脱维亚,europe,3/21/20,111
拉脱维亚,europe,3/22/20,124
拉脱维亚,europe,3/23/20,139
拉脱维亚,europe,3/24/20,180
拉脱维亚,europe,3/25/20,197
匈牙利,europe,3/5/20,2
匈牙利,europe,3/6/20,4
匈牙利,europe,3/7/20,4
匈牙利,europe,3/8/20,5
匈牙利,europe,3/9/20,9
匈牙利,europe,3/10/20,9
匈牙利,europe,3/11/20,13
匈牙利,europe,3/12/20,13
匈牙利,europe,3/13/20,16
匈牙利,europe,3/14/20,25
匈牙利,europe,3/15/20,30
匈牙利,europe,3/16/20,32
匈牙利,europe,3/17/20,50
匈牙利,europe,3/18/20,58
匈牙利,europe,3/19/20,58
匈牙利,europe,3/20/20,85
匈牙利,europe,3/21/20,103
匈牙利,europe,3/22/20,131
匈牙利,europe,3/23/20,167
匈牙利,europe,3/24/20,187
匈牙利,europe,3/25/20,226
阿塞拜疆,asia,2/28/20,1
阿塞拜疆,asia,2/29/20,3
阿塞拜疆,asia,3/1/20,3
阿塞拜疆,asia,3/2/20,3
阿塞拜疆,asia,3/3/20,3
阿塞拜疆,asia,3/4/20,3
阿塞拜疆,asia,3/5/20,3
阿塞拜疆,asia,3/6/20,3
阿塞拜疆,asia,3/7/20,6
阿塞拜疆,asia,3/8/20,6
阿塞拜疆,asia,3/9/20,9
阿塞拜疆,asia,3/10/20,11
阿塞拜疆,asia,3/11/20,13
阿塞拜疆,asia,3/12/20,15
阿塞拜疆,asia,3/13/20,19
阿塞拜疆,asia,3/14/20,19
阿塞拜疆,asia,3/15/20,23
阿塞拜疆,asia,3/16/20,25
阿塞拜疆,asia,3/17/20,28
阿塞拜疆,asia,3/18/20,28
阿塞拜疆,asia,3/19/20,28
阿塞拜疆,asia,3/20/20,28
阿塞拜疆,asia,3/21/20,44
阿塞拜疆,asia,3/22/20,53
阿塞拜疆,asia,3/23/20,72
阿塞拜疆,asia,3/24/20,72
阿塞拜疆,asia,3/25/20,93
墨西哥,na,2/28/20,1
墨西哥,na,2/29/20,3
墨西哥,na,3/1/20,4
墨西哥,na,3/2/20,5
墨西哥,na,3/3/20,5
墨西哥,na,3/4/20,5
墨西哥,na,3/5/20,5
墨西哥,na,3/6/20,5
墨西哥,na,3/7/20,6
墨西哥,na,3/8/20,7
墨西哥,na,3/9/20,7
墨西哥,na,3/10/20,7
墨西哥,na,3/11/20,7
墨西哥,na,3/12/20,12
墨西哥,na,3/13/20,15
墨西哥,na,3/14/20,26
墨西哥,na,3/15/20,41
墨西哥,na,3/16/20,53
墨西哥,na,3/17/20,82
墨西哥,na,3/18/20,93
墨西哥,na,3/19/20,118
墨西哥,na,3/20/20,164
墨西哥,na,3/21/20,203
墨西哥,na,3/22/20,251
墨西哥,na,3/23/20,316
墨西哥,na,3/24/20,367
墨西哥,na,3/25/20,405
突尼斯,africa,3/3/20,1
突尼斯,africa,3/4/20,1
突尼斯,africa,3/5/20,1
突尼斯,africa,3/6/20,1
突尼斯,africa,3/7/20,1
突尼斯,africa,3/8/20,1
突尼斯,africa,3/9/20,1
突尼斯,africa,3/10/20,5
突尼斯,africa,3/11/20,5
突尼斯,africa,3/12/20,7
突尼斯,africa,3/13/20,13
突尼斯,africa,3/14/20,13
突尼斯,africa,3/15/20,18
突尼斯,africa,3/16/20,20
突尼斯,africa,3/17/20,20
突尼斯,africa,3/18/20,27
突尼斯,africa,3/19/20,39
突尼斯,africa,3/20/20,39
突尼斯,africa,3/21/20,60
突尼斯,africa,3/22/20,75
突尼斯,africa,3/23/20,89
突尼斯,africa,3/24/20,114
突尼斯,africa,3/25/20,114
白俄罗斯,europe,2/28/20,1
白俄罗斯,europe,2/29/20,1
白俄罗斯,europe,3/1/20,1
白俄罗斯,europe,3/2/20,1
白俄罗斯,europe,3/3/20,3
白俄罗斯,europe,3/4/20,6
白俄罗斯,europe,3/5/20,6
白俄罗斯,europe,3/6/20,6
白俄罗斯,europe,3/7/20,6
白俄罗斯,europe,3/8/20,6
白俄罗斯,europe,3/9/20,6
白俄罗斯,europe,3/10/20,9
白俄罗斯,europe,3/11/20,12
白俄罗斯,europe,3/12/20,12
白俄罗斯,europe,3/13/20,12
白俄罗斯,europe,3/14/20,27
白俄罗斯,europe,3/15/20,27
白俄罗斯,europe,3/16/20,36
白俄罗斯,europe,3/17/20,36
白俄罗斯,europe,3/18/20,36
白俄罗斯,europe,3/19/20,51
白俄罗斯,europe,3/20/20,69
白俄罗斯,europe,3/21/20,69
白俄罗斯,europe,3/22/20,69
白俄罗斯,europe,3/23/20,81
白俄罗斯,europe,3/24/20,81
白俄罗斯,europe,3/25/20,86
波黑,europe,3/5/20,2
波黑,europe,3/6/20,2
波黑,europe,3/7/20,3
波黑,europe,3/8/20,3
波黑,europe,3/9/20,3
波黑,europe,3/10/20,5
波黑,europe,3/11/20,7
波黑,europe,3/12/20,11
波黑,europe,3/13/20,13
波黑,europe,3/14/20,18
波黑,europe,3/15/20,21
波黑,europe,3/16/20,24
波黑,europe,3/17/20,24
波黑,europe,3/18/20,24
波黑,europe,3/19/20,38
波黑,europe,3/20/20,64
波黑,europe,3/21/20,64
波黑,europe,3/22/20,93
波黑,europe,3/23/20,126
波黑,europe,3/24/20,131
波黑,europe,3/25/20,131
塞内加尔,africa,3/3/20,1
塞内加尔,africa,3/4/20,2
塞内加尔,africa,3/5/20,4
塞内加尔,africa,3/6/20,4
塞内加尔,africa,3/7/20,4
塞内加尔,africa,3/8/20,4
塞内加尔,africa,3/9/20,4
塞内加尔,africa,3/10/20,4
塞内加尔,africa,3/11/20,4
塞内加尔,africa,3/12/20,4
塞内加尔,africa,3/13/20,10
塞内加尔,africa,3/14/20,21
塞内加尔,africa,3/15/20,24
塞内加尔,africa,3/16/20,24
塞内加尔,africa,3/17/20,27
塞内加尔,africa,3/18/20,31
塞内加尔,africa,3/19/20,36
塞内加尔,africa,3/20/20,38
塞内加尔,africa,3/21/20,47
塞内加尔,africa,3/22/20,56
塞内加尔,africa,3/23/20,67
塞内加尔,africa,3/24/20,79
塞内加尔,africa,3/25/20,86
塞浦路斯,europe,3/10/20,2
塞浦路斯,europe,3/11/20,2
塞浦路斯,europe,3/12/20,6
塞浦路斯,europe,3/13/20,14
塞浦路斯,europe,3/14/20,21
塞浦路斯,europe,3/15/20,21
塞浦路斯,europe,3/16/20,33
塞浦路斯,europe,3/17/20,33
塞浦路斯,europe,3/18/20,49
塞浦路斯,europe,3/19/20,58
塞浦路斯,europe,3/20/20,67
塞浦路斯,europe,3/21/20,75
塞浦路斯,europe,3/22/20,84
塞浦路斯,europe,3/23/20,95
塞浦路斯,europe,3/24/20,116
塞浦路斯,europe,3/25/20,124
哥伦比亚,sa,3/7/20,1
哥伦比亚,sa,3/8/20,1
哥伦比亚,sa,3/9/20,3
哥伦比亚,sa,3/10/20,3
哥伦比亚,sa,3/11/20,3
哥伦比亚,sa,3/12/20,9
哥伦比亚,sa,3/13/20,9
哥伦比亚,sa,3/14/20,22
哥伦比亚,sa,3/15/20,22
哥伦比亚,sa,3/16/20,45
哥伦比亚,sa,3/17/20,57
哥伦比亚,sa,3/18/20,75
哥伦比亚,sa,3/19/20,102
哥伦比亚,sa,3/20/20,128
哥伦比亚,sa,3/21/20,158
哥伦比亚,sa,3/22/20,210
哥伦比亚,sa,3/23/20,235
哥伦比亚,sa,3/24/20,277
哥伦比亚,sa,3/25/20,378
北马其顿,europe,2/26/20,3
北马其顿,europe,2/27/20,3
北马其顿,europe,2/28/20,3
北马其顿,europe,2/29/20,3
北马其顿,europe,3/1/20,3
