name,group,year,value,,,
澳大利亚,au,43905,272,,,
澳大利亚,au,43906,368,,,
澳大利亚,au,43907,449,,,
澳大利亚,au,43908,556,,,
澳大利亚,au,43909,636,,,
澳大利亚,au,43910,877,,,
澳大利亚,au,43911,1051,,,
澳大利亚,au,43912,1353,,,
澳大利亚,au,43913,1709,,,
澳大利亚,au,43914,2136,,,
澳大利亚,au,43915,2423,,,
马来西亚,asia,43858,4,,,
马来西亚,asia,43859,7,,,
马来西亚,asia,43860,8,,,
马来西亚,asia,43861,8,,,
马来西亚,asia,43862,8,,,
马来西亚,asia,43863,8,,,
马来西亚,asia,43864,8,,,
马来西亚,asia,43865,10,,,
马来西亚,asia,43866,12,,,
马来西亚,asia,43867,14,,,
马来西亚,asia,43868,15,,,
马来西亚,asia,43869,16,,,
马来西亚,asia,43870,17,,,
马来西亚,asia,43871,18,,,
马来西亚,asia,43872,18,,,
马来西亚,asia,43873,18,,,
马来西亚,asia,43874,19,,,
马来西亚,asia,43875,19,,,
马来西亚,asia,43876,21,,,
马来西亚,asia,43877,22,,,
马来西亚,asia,43878,22,,,
马来西亚,asia,43879,22,,,
马来西亚,asia,43880,22,,,
马来西亚,asia,43881,22,,,
马来西亚,asia,43882,22,,,
马来西亚,asia,43883,22,,,
马来西亚,asia,43884,22,,,
马来西亚,asia,43885,22,,,
马来西亚,asia,43886,22,,,
马来西亚,asia,43887,22,,,
马来西亚,asia,43888,23,,,
马来西亚,asia,43889,25,,,
马来西亚,asia,43890,25,,,
马来西亚,asia,43891,29,,,
马来西亚,asia,43892,29,,,
马来西亚,asia,43893,36,,,
马来西亚,asia,43894,50,,,
马来西亚,asia,43895,55,,,
马来西亚,asia,43896,55,,,
马来西亚,asia,43897,93,,,
马来西亚,asia,43898,99,,,
马来西亚,asia,43899,117,,,
马来西亚,asia,43900,129,,,
马来西亚,asia,43901,149,,,
马来西亚,asia,43902,158,,,
马来西亚,asia,43903,197,,,
马来西亚,asia,43904,238,,,
马来西亚,asia,43905,428,,,
马来西亚,asia,43906,553,,,
马来西亚,asia,43907,673,,,
马来西亚,asia,43908,790,,,
马来西亚,asia,43909,900,,,
马来西亚,asia,43910,1030,,,
马来西亚,asia,43911,1183,,,
马来西亚,asia,43912,1306,,,
马来西亚,asia,43913,1518,,,
马来西亚,asia,43914,1624,,,
马来西亚,asia,43915,1796,,,
加拿大,na,43858,2,,,
加拿大,na,43859,2,,,
加拿大,na,43860,3,,,
加拿大,na,43861,3,,,
加拿大,na,43862,4,,,
加拿大,na,43863,4,,,
加拿大,na,43864,4,,,
加拿大,na,43865,4,,,
加拿大,na,43866,5,,,
加拿大,na,43867,5,,,
加拿大,na,43868,5,,,
加拿大,na,43869,5,,,
加拿大,na,43870,7,,,
加拿大,na,43871,7,,,
加拿大,na,43872,7,,,
加拿大,na,43873,7,,,
加拿大,na,43874,7,,,
加拿大,na,43875,7,,,
加拿大,na,43876,8,,,
加拿大,na,43877,8,,,
加拿大,na,43878,8,,,
加拿大,na,43879,8,,,
加拿大,na,43880,8,,,
加拿大,na,43881,8,,,
加拿大,na,43882,8,,,
加拿大,na,43883,8,,,
加拿大,na,43884,8,,,
加拿大,na,43885,10,,,
加拿大,na,43886,11,,,
加拿大,na,43887,11,,,
加拿大,na,43888,12,,,
加拿大,na,43889,14,,,
加拿大,na,43890,16,,,
加拿大,na,43891,20,,,
加拿大,na,43892,24,,,
加拿大,na,43893,27,,,
加拿大,na,43894,33,,,
加拿大,na,43895,34,,,
加拿大,na,43896,48,,,
加拿大,na,43897,54,,,
加拿大,na,43898,60,,,
加拿大,na,43899,66,,,
加拿大,na,43900,77,,,
加拿大,na,43901,97,,,
加拿大,na,43902,118,,,
加拿大,na,43903,158,,,
加拿大,na,43904,225,,,
加拿大,na,43905,253,,,
加拿大,na,43906,313,,,
加拿大,na,43907,436,,,
加拿大,na,43908,597,,,
加拿大,na,43909,727,,,
加拿大,na,43910,923,,,
加拿大,na,43911,1146,,,
加拿大,na,43912,1377,,,
加拿大,na,43913,1472,,,
加拿大,na,43914,2091,,,
加拿大,na,43915,2892,,,
芬兰,europe,43860,1,,,
芬兰,europe,43861,1,,,
芬兰,europe,43862,1,,,
芬兰,europe,43863,1,,,
芬兰,europe,43864,1,,,
芬兰,europe,43865,1,,,
芬兰,europe,43866,1,,,
芬兰,europe,43867,1,,,
芬兰,europe,43868,1,,,
芬兰,europe,43869,1,,,
芬兰,europe,43870,1,,,
芬兰,europe,43871,1,,,
芬兰,europe,43872,1,,,
芬兰,europe,43873,1,,,
芬兰,europe,43874,1,,,
芬兰,europe,43875,1,,,
芬兰,europe,43876,1,,,
芬兰,europe,43877,1,,,
芬兰,europe,43878,1,,,
芬兰,europe,43879,1,,,
芬兰,europe,43880,1,,,
芬兰,europe,43881,1,,,
芬兰,europe,43882,1,,,
芬兰,europe,43883,1,,,
芬兰,europe,43884,1,,,
芬兰,europe,43885,1,,,
芬兰,europe,43886,1,,,
芬兰,europe,43887,1,,,
芬兰,europe,43888,2,,,
芬兰,europe,43889,2,,,
芬兰,europe,43890,3,,,
芬兰,europe,43891,3,,,
芬兰,europe,43892,6,,,
芬兰,europe,43893,7,,,
芬兰,europe,43894,7,,,
芬兰,europe,43895,12,,,
芬兰,europe,43896,15,,,
芬兰,europe,43897,19,,,
芬兰,europe,43898,19,,,
芬兰,europe,43899,30,,,
芬兰,europe,43900,40,,,
芬兰,europe,43901,40,,,
芬兰,europe,43902,65,,,
芬兰,europe,43903,155,,,
芬兰,europe,43904,155,,,
芬兰,europe,43905,244,,,
芬兰,europe,43906,244,,,
芬兰,europe,43907,272,,,
芬兰,europe,43908,333,,,
芬兰,europe,43909,359,,,
芬兰,europe,43910,400,,,
芬兰,europe,43911,521,,,
芬兰,europe,43912,521,,,
芬兰,europe,43913,626,,,
芬兰,europe,43914,700,,,
芬兰,europe,43915,792,,,
以色列,me,43882,1,,,
以色列,me,43883,1,,,
以色列,me,43884,1,,,
以色列,me,43885,2,,,
以色列,me,43886,2,,,
以色列,me,43887,6,,,
以色列,me,43888,6,,,
以色列,me,43889,8,,,
以色列,me,43890,9,,,
以色列,me,43891,10,,,
以色列,me,43892,10,,,
以色列,me,43893,12,,,
以色列,me,43894,15,,,
以色列,me,43895,15,,,
以色列,me,43896,17,,,
以色列,me,43897,21,,,
以色列,me,43898,25,,,
以色列,me,43899,39,,,
以色列,me,43900,50,,,
以色列,me,43901,76,,,
以色列,me,43902,100,,,
以色列,me,43903,126,,,
以色列,me,43904,154,,,
以色列,me,43905,200,,,
以色列,me,43906,344,,,
以色列,me,43907,344,,,
以色列,me,43908,433,,,
以色列,me,43909,529,,,
以色列,me,43910,705,,,
以色列,me,43911,883,,,
以色列,me,43912,945,,,
以色列,me,43913,1238,,,
以色列,me,43914,1656,,,
以色列,me,43915,2170,,,
希腊,europe,43887,1,,,
希腊,europe,43888,3,,,
希腊,europe,43889,4,,,
希腊,europe,43890,4,,,
希腊,europe,43891,7,,,
希腊,europe,43892,7,,,
希腊,europe,43893,7,,,
希腊,europe,43894,9,,,
希腊,europe,43895,31,,,
希腊,europe,43896,45,,,
希腊,europe,43897,46,,,
希腊,europe,43898,73,,,
希腊,europe,43899,73,,,
希腊,europe,43900,89,,,
希腊,europe,43901,99,,,
希腊,europe,43902,99,,,
希腊,europe,43903,117,,,
希腊,europe,43904,190,,,
希腊,europe,43905,228,,,
希腊,europe,43906,331,,,
希腊,europe,43907,352,,,
希腊,europe,43908,387,,,
希腊,europe,43909,418,,,
希腊,europe,43910,464,,,
希腊,europe,43911,495,,,
希腊,europe,43912,530,,,
希腊,europe,43913,624,,,
希腊,europe,43914,695,,,
希腊,europe,43915,743,,,
捷克,europe,43892,3,,,
捷克,europe,43893,5,,,
捷克,europe,43894,5,,,
捷克,europe,43895,8,,,
捷克,europe,43896,12,,,
捷克,europe,43897,18,,,
捷克,europe,43898,21,,,
捷克,europe,43899,32,,,
捷克,europe,43900,40,,,
捷克,europe,43901,61,,,
捷克,europe,43902,94,,,
捷克,europe,43903,116,,,
捷克,europe,43904,141,,,
捷克,europe,43905,189,,,
捷克,europe,43906,293,,,
捷克,europe,43907,344,,,
捷克,europe,43908,344,,,
捷克,europe,43909,572,,,
捷克,europe,43910,774,,,
捷克,europe,43911,833,,,
捷克,europe,43912,1047,,,
捷克,europe,43913,1165,,,
捷克,europe,43914,1236,,,
捷克,europe,43915,1497,,,
冰岛,europe,43890,1,,,
冰岛,europe,43891,1,,,
冰岛,europe,43892,3,,,
冰岛,europe,43893,9,,,
冰岛,europe,43894,20,,,
冰岛,europe,43895,34,,,
冰岛,europe,43896,37,,,
冰岛,europe,43897,45,,,
冰岛,europe,43898,55,,,
冰岛,europe,43899,58,,,
冰岛,europe,43900,65,,,
冰岛,europe,43901,81,,,
冰岛,europe,43902,109,,,
冰岛,europe,43903,117,,,
冰岛,europe,43904,134,,,
冰岛,europe,43905,134,,,
冰岛,europe,43906,171,,,
冰岛,europe,43907,180,,,
冰岛,europe,43908,220,,,
冰岛,europe,43909,250,,,
冰岛,europe,43910,330,,,
冰岛,europe,43911,409,,,
冰岛,europe,43912,473,,,
冰岛,europe,43913,568,,,
冰岛,europe,43914,588,,,
冰岛,europe,43915,648,,,
斯洛文尼亚,europe,43895,1,,,
斯洛文尼亚,europe,43896,7,,,
斯洛文尼亚,europe,43897,8,,,
斯洛文尼亚,europe,43898,16,,,
斯洛文尼亚,europe,43899,16,,,
斯洛文尼亚,europe,43900,31,,,
斯洛文尼亚,europe,43901,47,,,
斯洛文尼亚,europe,43902,89,,,
斯洛文尼亚,europe,43903,141,,,
斯洛文尼亚,europe,43904,181,,,
斯洛文尼亚,europe,43905,181,,,
斯洛文尼亚,europe,43906,219,,,
斯洛文尼亚,europe,43907,253,,,
斯洛文尼亚,europe,43908,253,,,
斯洛文尼亚,europe,43909,253,,,
斯洛文尼亚,europe,43910,286,,,
斯洛文尼亚,europe,43911,341,,,
斯洛文尼亚,europe,43912,341,,,
斯洛文尼亚,europe,43913,414,,,
斯洛文尼亚,europe,43914,442,,,
斯洛文尼亚,europe,43915,476,,,
阿联酋,me,43859,4,,,
阿联酋,me,43860,4,,,
阿联酋,me,43861,5,,,
阿联酋,me,43862,5,,,
阿联酋,me,43863,5,,,
阿联酋,me,43864,5,,,
阿联酋,me,43865,5,,,
阿联酋,me,43866,5,,,
阿联酋,me,43867,5,,,
阿联酋,me,43868,5,,,
阿联酋,me,43869,7,,,
阿联酋,me,43870,7,,,
阿联酋,me,43871,7,,,
阿联酋,me,43872,8,,,
阿联酋,me,43873,8,,,
阿联酋,me,43874,8,,,
阿联酋,me,43875,8,,,
阿联酋,me,43876,8,,,
阿联酋,me,43877,8,,,
阿联酋,me,43878,9,,,
阿联酋,me,43879,9,,,
阿联酋,me,43880,9,,,
阿联酋,me,43881,9,,,
阿联酋,me,43882,9,,,
阿联酋,me,43883,13,,,
阿联酋,me,43884,13,,,
阿联酋,me,43885,13,,,
阿联酋,me,43886,13,,,
阿联酋,me,43887,13,,,
阿联酋,me,43888,13,,,
阿联酋,me,43889,19,,,
阿联酋,me,43890,21,,,
阿联酋,me,43891,21,,,
阿联酋,me,43892,21,,,
阿联酋,me,43893,21,,,
阿联酋,me,43894,27,,,
阿联酋,me,43895,28,,,
阿联酋,me,43896,29,,,
阿联酋,me,43897,45,,,
阿联酋,me,43898,45,,,
阿联酋,me,43899,59,,,
阿联酋,me,43900,74,,,
阿联酋,me,43901,74,,,
阿联酋,me,43902,85,,,
阿联酋,me,43903,85,,,
阿联酋,me,43904,85,,,
阿联酋,me,43905,86,,,
阿联酋,me,43906,98,,,
阿联酋,me,43907,98,,,
阿联酋,me,43908,113,,,
阿联酋,me,43909,140,,,
阿联酋,me,43910,140,,,
阿联酋,me,43911,153,,,
阿联酋,me,43912,153,,,
阿联酋,me,43913,198,,,
阿联酋,me,43914,198,,,
阿联酋,me,43915,333,,,
伊拉克,me,43886,5,,,
伊拉克,me,43887,5,,,
伊拉克,me,43888,6,,,
伊拉克,me,43889,7,,,
伊拉克,me,43890,8,,,
伊拉克,me,43891,13,,,
伊拉克,me,43892,21,,,
伊拉克,me,43893,26,,,
伊拉克,me,43894,31,,,
伊拉克,me,43895,31,,,
伊拉克,me,43896,38,,,
伊拉克,me,43897,46,,,
伊拉克,me,43898,55,,,
伊拉克,me,43899,61,,,
伊拉克,me,43900,71,,,
伊拉克,me,43901,71,,,
伊拉克,me,43902,73,,,
伊拉克,me,43903,83,,,
伊拉克,me,43904,93,,,
伊拉克,me,43905,110,,,
伊拉克,me,43906,124,,,
伊拉克,me,43907,154,,,
伊拉克,me,43908,164,,,
伊拉克,me,43909,177,,,
伊拉克,me,43910,192,,,
伊拉克,me,43911,208,,,
伊拉克,me,43912,214,,,
伊拉克,me,43913,233,,,
伊拉克,me,43914,266,,,
伊拉克,me,43915,346,,,
科威特,me,43885,3,,,
科威特,me,43886,8,,,
科威特,me,43887,25,,,
科威特,me,43888,43,,,
科威特,me,43889,45,,,
科威特,me,43890,45,,,
科威特,me,43891,46,,,
科威特,me,43892,56,,,
科威特,me,43893,56,,,
科威特,me,43894,56,,,
科威特,me,43895,58,,,
科威特,me,43896,58,,,
科威特,me,43897,58,,,
科威特,me,43898,64,,,
科威特,me,43899,65,,,
科威特,me,43900,69,,,
科威特,me,43901,72,,,
科威特,me,43902,80,,,
科威特,me,43903,100,,,
科威特,me,43904,100,,,
科威特,me,43905,100,,,
科威特,me,43906,123,,,
科威特,me,43907,130,,,
科威特,me,43908,142,,,
科威特,me,43909,148,,,
科威特,me,43910,159,,,
科威特,me,43911,176,,,
科威特,me,43912,188,,,
科威特,me,43913,189,,,
科威特,me,43914,191,,,
科威特,me,43915,195,,,
埃及,me,43892,2,,,
埃及,me,43893,2,,,
埃及,me,43894,2,,,
埃及,me,43895,3,,,
埃及,me,43896,3,,,
埃及,me,43897,15,,,
埃及,me,43898,48,,,
埃及,me,43899,55,,,
埃及,me,43900,59,,,
埃及,me,43901,59,,,
埃及,me,43902,67,,,
埃及,me,43903,80,,,
埃及,me,43904,93,,,
埃及,me,43905,110,,,
埃及,me,43906,126,,,
埃及,me,43907,166,,,
埃及,me,43908,196,,,
埃及,me,43909,210,,,
埃及,me,43910,256,,,
埃及,me,43911,285,,,
埃及,me,43912,294,,,
埃及,me,43913,327,,,
埃及,me,43914,366,,,
埃及,me,43915,442,,,
黎巴嫩,me,43882,1,,,
黎巴嫩,me,43883,1,,,
黎巴嫩,me,43884,1,,,
黎巴嫩,me,43885,1,,,
黎巴嫩,me,43886,1,,,
黎巴嫩,me,43887,2,,,
黎巴嫩,me,43888,3,,,
黎巴嫩,me,43889,3,,,
黎巴嫩,me,43890,3,,,
黎巴嫩,me,43891,3,,,
黎巴嫩,me,43892,3,,,
黎巴嫩,me,43893,3,,,
黎巴嫩,me,43894,13,,,
黎巴嫩,me,43895,15,,,
黎巴嫩,me,43896,15,,,
黎巴嫩,me,43897,22,,,
黎巴嫩,me,43898,28,,,
黎巴嫩,me,43899,32,,,
黎巴嫩,me,43900,41,,,
黎巴嫩,me,43901,59,,,
黎巴嫩,me,43902,68,,,
黎巴嫩,me,43903,77,,,
黎巴嫩,me,43904,93,,,
黎巴嫩,me,43905,99,,,
黎巴嫩,me,43906,109,,,
黎巴嫩,me,43907,120,,,
黎巴嫩,me,43908,120,,,
黎巴嫩,me,43909,149,,,
黎巴嫩,me,43910,163,,,
黎巴嫩,me,43911,206,,,
黎巴嫩,me,43912,248,,,
黎巴嫩,me,43913,267,,,
黎巴嫩,me,43914,304,,,
黎巴嫩,me,43915,333,,,
巴西,sa,43887,1,,,
巴西,sa,43888,1,,,
巴西,sa,43889,1,,,
巴西,sa,43890,1,,,
巴西,sa,43891,2,,,
巴西,sa,43892,2,,,
巴西,sa,43893,2,,,
巴西,sa,43894,2,,,
巴西,sa,43895,3,,,
巴西,sa,43896,8,,,
巴西,sa,43897,13,,,
巴西,sa,43898,19,,,
巴西,sa,43899,25,,,
巴西,sa,43900,30,,,
巴西,sa,43901,34,,,
巴西,sa,43902,52,,,
巴西,sa,43903,77,,,
巴西,sa,43904,98,,,
巴西,sa,43905,121,,,
巴西,sa,43906,200,,,
巴西,sa,43907,234,,,
巴西,sa,43908,291,,,
巴西,sa,43909,514,,,
巴西,sa,43910,647,,,
巴西,sa,43911,970,,,
巴西,sa,43912,1128,,,
巴西,sa,43913,1546,,,
巴西,sa,43914,1891,,,
巴西,sa,43915,2201,,,
泰国,asia,43858,14,,,
泰国,asia,43859,14,,,
泰国,asia,43860,14,,,
泰国,asia,43861,19,,,
泰国,asia,43862,19,,,
泰国,asia,43863,19,,,
泰国,asia,43864,19,,,
泰国,asia,43865,25,,,
泰国,asia,43866,25,,,
泰国,asia,43867,25,,,
泰国,asia,43868,25,,,
泰国,asia,43869,32,,,
泰国,asia,43870,32,,,
泰国,asia,43871,32,,,
泰国,asia,43872,33,,,
泰国,asia,43873,33,,,
泰国,asia,43874,33,,,
泰国,asia,43875,33,,,
泰国,asia,43876,34,,,
泰国,asia,43877,35,,,
泰国,asia,43878,35,,,
泰国,asia,43879,35,,,
泰国,asia,43880,35,,,
泰国,asia,43881,35,,,
泰国,asia,43882,35,,,
泰国,asia,43883,35,,,
泰国,asia,43884,35,,,
泰国,asia,43885,35,,,
泰国,asia,43886,37,,,
泰国,asia,43887,40,,,
泰国,asia,43888,40,,,
泰国,asia,43889,41,,,
泰国,asia,43890,42,,,
泰国,asia,43891,42,,,
泰国,asia,43892,43,,,
泰国,asia,43893,43,,,
泰国,asia,43894,43,,,
泰国,asia,43895,47,,,
泰国,asia,43896,48,,,
泰国,asia,43897,50,,,
泰国,asia,43898,50,,,
泰国,asia,43899,50,,,
泰国,asia,43900,53,,,
泰国,asia,43901,59,,,
泰国,asia,43902,70,,,
泰国,asia,43903,75,,,
泰国,asia,43904,82,,,
泰国,asia,43905,114,,,
泰国,asia,43906,147,,,
泰国,asia,43907,177,,,
泰国,asia,43908,212,,,
泰国,asia,43909,272,,,
泰国,asia,43910,322,,,
泰国,asia,43911,411,,,
泰国,asia,43912,599,,,
泰国,asia,43913,721,,,
泰国,asia,43914,827,,,
泰国,asia,43915,934,,,
印度,asia,43860,1,,,
印度,asia,43861,1,,,
印度,asia,43862,1,,,
印度,asia,43863,2,,,
印度,asia,43864,3,,,
印度,asia,43865,3,,,
印度,asia,43866,3,,,
印度,asia,43867,3,,,
印度,asia,43868,3,,,
印度,asia,43869,3,,,
印度,asia,43870,3,,,
印度,asia,43871,3,,,
印度,asia,43872,3,,,
印度,asia,43873,3,,,
印度,asia,43874,3,,,
印度,asia,43875,3,,,
印度,asia,43876,3,,,
印度,asia,43877,3,,,
印度,asia,43878,3,,,
印度,asia,43879,3,,,
印度,asia,43880,3,,,
印度,asia,43881,3,,,
印度,asia,43882,3,,,
印度,asia,43883,3,,,
印度,asia,43884,3,,,
印度,asia,43885,3,,,
印度,asia,43886,3,,,
印度,asia,43887,3,,,
印度,asia,43888,3,,,
印度,asia,43889,3,,,
印度,asia,43890,3,,,
印度,asia,43891,3,,,
印度,asia,43892,5,,,
印度,asia,43893,11,,,
印度,asia,43894,28,,,
印度,asia,43895,30,,,
印度,asia,43896,31,,,
印度,asia,43897,33,,,
印度,asia,43898,40,,,
印度,asia,43899,43,,,
印度,asia,43900,59,,,
印度,asia,43901,62,,,
印度,asia,43902,74,,,
印度,asia,43903,81,,,
印度,asia,43904,84,,,
印度,asia,43905,107,,,
印度,asia,43906,117,,,
印度,asia,43907,137,,,
印度,asia,43908,151,,,
印度,asia,43909,173,,,
印度,asia,43910,223,,,
印度,asia,43911,283,,,
印度,asia,43912,341,,,
印度,asia,43913,425,,,
印度,asia,43914,519,,,
印度,asia,43915,606,,,
爱尔兰,europe,43891,1,,,
爱尔兰,europe,43892,1,,,
爱尔兰,europe,43893,1,,,
爱尔兰,europe,43894,2,,,
爱尔兰,europe,43895,6,,,
爱尔兰,europe,43896,13,,,
爱尔兰,europe,43897,18,,,
爱尔兰,europe,43898,19,,,
爱尔兰,europe,43899,21,,,
爱尔兰,europe,43900,24,,,
爱尔兰,europe,43901,34,,,
爱尔兰,europe,43902,43,,,
爱尔兰,europe,43903,70,,,
爱尔兰,europe,43904,90,,,
爱尔兰,europe,43905,129,,,
爱尔兰,europe,43906,169,,,
爱尔兰,europe,43907,223,,,
爱尔兰,europe,43908,292,,,
爱尔兰,europe,43909,366,,,
爱尔兰,europe,43910,557,,,
爱尔兰,europe,43911,683,,,
爱尔兰,europe,43912,785,,,
爱尔兰,europe,43913,906,,,
爱尔兰,europe,43914,1125,,,
爱尔兰,europe,43915,1329,,,
圣马力诺,europe,43896,23,,,
圣马力诺,europe,43897,23,,,
圣马力诺,europe,43898,26,,,
圣马力诺,europe,43899,36,,,
圣马力诺,europe,43900,51,,,
圣马力诺,europe,43901,62,,,
圣马力诺,europe,43902,69,,,
圣马力诺,europe,43903,69,,,
圣马力诺,europe,43904,73,,,
圣马力诺,europe,43905,73,,,
圣马力诺,europe,43906,98,,,
圣马力诺,europe,43907,98,,,
圣马力诺,europe,43908,98,,,
圣马力诺,europe,43909,109,,,
圣马力诺,europe,43910,109,,,
圣马力诺,europe,43911,151,,,
圣马力诺,europe,43912,151,,,
圣马力诺,europe,43913,175,,,
印度尼西亚,asia,43892,2,,,
印度尼西亚,asia,43893,2,,,
印度尼西亚,asia,43894,2,,,
印度尼西亚,asia,43895,2,,,
印度尼西亚,asia,43896,4,,,
印度尼西亚,asia,43897,4,,,
印度尼西亚,asia,43898,6,,,
印度尼西亚,asia,43899,19,,,
印度尼西亚,asia,43900,27,,,
印度尼西亚,asia,43901,34,,,
印度尼西亚,asia,43902,34,,,
印度尼西亚,asia,43903,69,,,
印度尼西亚,asia,43904,96,,,
印度尼西亚,asia,43905,117,,,
印度尼西亚,asia,43906,134,,,
印度尼西亚,asia,43907,172,,,
印度尼西亚,asia,43908,227,,,
印度尼西亚,asia,43909,309,,,
印度尼西亚,asia,43910,369,,,
印度尼西亚,asia,43911,450,,,
印度尼西亚,asia,43912,514,,,
印度尼西亚,asia,43913,579,,,
印度尼西亚,asia,43914,686,,,
印度尼西亚,asia,43915,790,,,
沙特阿拉伯,me,43893,1,,,
沙特阿拉伯,me,43894,1,,,
沙特阿拉伯,me,43895,2,,,
沙特阿拉伯,me,43896,5,,,
沙特阿拉伯,me,43897,7,,,
沙特阿拉伯,me,43898,11,,,
沙特阿拉伯,me,43899,15,,,
沙特阿拉伯,me,43900,20,,,
沙特阿拉伯,me,43901,21,,,
沙特阿拉伯,me,43902,45,,,
沙特阿拉伯,me,43903,62,,,
沙特阿拉伯,me,43904,86,,,
沙特阿拉伯,me,43905,103,,,
沙特阿拉伯,me,43906,118,,,
沙特阿拉伯,me,43907,133,,,
沙特阿拉伯,me,43908,171,,,
沙特阿拉伯,me,43909,238,,,
沙特阿拉伯,me,43910,274,,,
沙特阿拉伯,me,43911,392,,,
沙特阿拉伯,me,43912,511,,,
沙特阿拉伯,me,43913,562,,,
沙特阿拉伯,me,43914,767,,,
沙特阿拉伯,me,43915,900,,,
葡萄牙,europe,43892,2,,,
葡萄牙,europe,43893,2,,,
葡萄牙,europe,43894,5,,,
葡萄牙,europe,43895,5,,,
葡萄牙,europe,43896,5,,,
葡萄牙,europe,43897,15,,,
葡萄牙,europe,43898,18,,,
葡萄牙,europe,43899,30,,,
葡萄牙,europe,43900,30,,,
葡萄牙,europe,43901,41,,,
葡萄牙,europe,43902,59,,,
葡萄牙,europe,43903,112,,,
葡萄牙,europe,43904,112,,,
葡萄牙,europe,43905,169,,,
葡萄牙,europe,43906,245,,,
葡萄牙,europe,43907,448,,,
葡萄牙,europe,43908,448,,,
葡萄牙,europe,43909,785,,,
葡萄牙,europe,43910,785,,,
葡萄牙,europe,43911,1280,,,
葡萄牙,europe,43912,1600,,,
葡萄牙,europe,43913,2060,,,
葡萄牙,europe,43914,2362,,,
葡萄牙,europe,43915,2995,,,
罗马尼亚,europe,43888,1,,,
罗马尼亚,europe,43889,3,,,
罗马尼亚,europe,43890,3,,,
罗马尼亚,europe,43891,3,,,
罗马尼亚,europe,43892,3,,,
罗马尼亚,europe,43893,3,,,
罗马尼亚,europe,43894,4,,,
罗马尼亚,europe,43895,6,,,
罗马尼亚,europe,43896,7,,,
罗马尼亚,europe,43897,9,,,
罗马尼亚,europe,43898,14,,,
罗马尼亚,europe,43899,15,,,
罗马尼亚,europe,43900,17,,,
罗马尼亚,europe,43901,31,,,
罗马尼亚,europe,43902,49,,,
罗马尼亚,europe,43903,70,,,
罗马尼亚,europe,43904,101,,,
罗马尼亚,europe,43905,123,,,
罗马尼亚,europe,43906,123,,,
罗马尼亚,europe,43907,158,,,
罗马尼亚,europe,43908,158,,,
罗马尼亚,europe,43909,158,,,
罗马尼亚,europe,43910,277,,,
罗马尼亚,europe,43911,308,,,
罗马尼亚,europe,43912,433,,,
罗马尼亚,europe,43913,433,,,
罗马尼亚,europe,43914,763,,,
罗马尼亚,europe,43915,763,,,
菲律宾,asia,43858,1,,,
菲律宾,asia,43859,1,,,
菲律宾,asia,43860,1,,,
菲律宾,asia,43861,1,,,
菲律宾,asia,43862,1,,,
菲律宾,asia,43863,2,,,
菲律宾,asia,43864,2,,,
菲律宾,asia,43865,2,,,
菲律宾,asia,43866,3,,,
菲律宾,asia,43867,3,,,
菲律宾,asia,43868,3,,,
菲律宾,asia,43869,3,,,
菲律宾,asia,43870,3,,,
菲律宾,asia,43871,3,,,
菲律宾,asia,43872,3,,,
菲律宾,asia,43873,3,,,
菲律宾,asia,43874,3,,,
菲律宾,asia,43875,3,,,
菲律宾,asia,43876,3,,,
菲律宾,asia,43877,3,,,
菲律宾,asia,43878,3,,,
菲律宾,asia,43879,3,,,
菲律宾,asia,43880,3,,,
菲律宾,asia,43881,3,,,
菲律宾,asia,43882,3,,,
菲律宾,asia,43883,3,,,
菲律宾,asia,43884,3,,,
菲律宾,asia,43885,3,,,
菲律宾,asia,43886,3,,,
菲律宾,asia,43887,3,,,
菲律宾,asia,43888,3,,,
菲律宾,asia,43889,3,,,
菲律宾,asia,43890,3,,,
菲律宾,asia,43891,3,,,
菲律宾,asia,43892,5,,,
菲律宾,asia,43893,5,,,
菲律宾,asia,43894,5,,,
菲律宾,asia,43895,5,,,
菲律宾,asia,43896,5,,,
菲律宾,asia,43897,6,,,
菲律宾,asia,43898,6,,,
菲律宾,asia,43899,20,,,
菲律宾,asia,43900,35,,,
菲律宾,asia,43901,49,,,
菲律宾,asia,43902,52,,,
菲律宾,asia,43903,64,,,
菲律宾,asia,43904,98,,,
菲律宾,asia,43905,140,,,
菲律宾,asia,43906,142,,,
菲律宾,asia,43907,187,,,
菲律宾,asia,43908,202,,,
菲律宾,asia,43909,217,,,
菲律宾,asia,43910,230,,,
菲律宾,asia,43911,307,,,
菲律宾,asia,43912,380,,,
菲律宾,asia,43913,462,,,
菲律宾,asia,43914,552,,,
菲律宾,asia,43915,636,,,
波兰,europe,43894,1,,,
波兰,europe,43895,1,,,
波兰,europe,43896,1,,,
波兰,europe,43897,5,,,
波兰,europe,43898,8,,,
波兰,europe,43899,16,,,
波兰,europe,43900,18,,,
波兰,europe,43901,25,,,
波兰,europe,43902,47,,,
波兰,europe,43903,51,,,
波兰,europe,43904,68,,,
波兰,europe,43905,104,,,
波兰,europe,43906,125,,,
波兰,europe,43907,177,,,
波兰,europe,43908,238,,,
波兰,europe,43909,287,,,
波兰,europe,43910,355,,,
波兰,europe,43911,425,,,
波兰,europe,43912,563,,,
波兰,europe,43913,634,,,
波兰,europe,43914,749,,,
波兰,europe,43915,901,,,
越南,asia,43858,2,,,
越南,asia,43859,2,,,
越南,asia,43860,5,,,
